#1
double	Pel(35040,2)
25136100	0.1058
25137000	0.0967
25137900	0.0877
25138800	0.0793
25139700	0.0768
25140600	0.0687
25141500	0.0616
25142400	0.0559
25143300	0.0518
25144200	0.0490
25145100	0.0473
25146000	0.0460
25146900	0.0449
25147800	0.0439
25148700	0.0432
25149600	0.0427
25150500	0.0424
25151400	0.0424
25152300	0.0425
25153200	0.0427
25154100	0.0428
25155000	0.0431
25155900	0.0436
25156800	0.0443
25157700	0.0457
25158600	0.0483
25159500	0.0530
25160400	0.0608
25161300	0.0719
25162200	0.0852
25163100	0.0988
25164000	0.1109
25164900	0.1202
25165800	0.1268
25166700	0.1312
25167600	0.1339
25168500	0.1354
25169400	0.1359
25170300	0.1359
25171200	0.1355
25172100	0.1351
25173000	0.1346
25173900	0.1339
25174800	0.1330
25175700	0.1319
25176600	0.1307
25177500	0.1297
25178400	0.1290
25179300	0.1289
25180200	0.1298
25181100	0.1318
25182000	0.1355
25182900	0.1407
25183800	0.1463
25184700	0.1508
25185600	0.1528
25186500	0.1512
25187400	0.1469
25188300	0.1413
25189200	0.1355
25190100	0.1307
25191000	0.1267
25191900	0.1232
25192800	0.1199
25193700	0.1165
25194600	0.1133
25195500	0.1102
25196400	0.1076
25197300	0.1055
25198200	0.1043
25199100	0.1041
25200000	0.1051
25200900	0.1077
25201800	0.1116
25202700	0.1167
25203600	0.1232
25204500	0.1307
25205400	0.1388
25206300	0.1471
25207200	0.1552
25208100	0.1627
25209000	0.1689
25209900	0.1729
25210800	0.1742
25211700	0.1722
25212600	0.1683
25213500	0.1635
25214400	0.1594
25215300	0.1568
25216200	0.1551
25217100	0.1534
25218000	0.1503
25218900	0.1453
25219800	0.1385
25220700	0.1304
25221600	0.1216
25222500	0.1125
25223400	0.1034
25224300	0.0943
25225200	0.0855
25226100	0.0771
25227000	0.0690
25227900	0.0618
25228800	0.0561
25229700	0.0520
25230600	0.0492
25231500	0.0475
25232400	0.0462
25233300	0.0451
25234200	0.0441
25235100	0.0434
25236000	0.0429
25236900	0.0426
25237800	0.0426
25238700	0.0427
25239600	0.0429
25240500	0.0430
25241400	0.0433
25242300	0.0438
25243200	0.0445
25244100	0.0459
25245000	0.0484
25245900	0.0532
25246800	0.0610
25247700	0.0722
25248600	0.0855
25249500	0.0992
25250400	0.1114
25251300	0.1207
25252200	0.1273
25253100	0.1317
25254000	0.1344
25254900	0.1359
25255800	0.1364
25256700	0.1364
25257600	0.1360
25258500	0.1356
25259400	0.1351
25260300	0.1344
25261200	0.1336
25262100	0.1325
25263000	0.1312
25263900	0.1302
25264800	0.1295
25265700	0.1294
25266600	0.1303
25267500	0.1324
25268400	0.1360
25269300	0.1413
25270200	0.1468
25271100	0.1514
25272000	0.1534
25272900	0.1518
25273800	0.1475
25274700	0.1419
25275600	0.1360
25276500	0.1312
25277400	0.1272
25278300	0.1237
25279200	0.1204
25280100	0.1170
25281000	0.1137
25281900	0.1107
25282800	0.1080
25283700	0.1059
25284600	0.1047
25285500	0.1045
25286400	0.1055
25287300	0.1081
25288200	0.1121
25289100	0.1172
25290000	0.1237
25290900	0.1312
25291800	0.1393
25292700	0.1477
25293600	0.1559
25294500	0.1634
25295400	0.1695
25296300	0.1736
25297200	0.1749
25298100	0.1729
25299000	0.1689
25299900	0.1642
25300800	0.1600
25301700	0.1574
25302600	0.1558
25303500	0.1540
25304400	0.1509
25305300	0.1458
25306200	0.1390
25307100	0.1309
25308000	0.1221
25308900	0.1129
25309800	0.1038
25310700	0.0947
25311600	0.0858
25312500	0.0774
25313400	0.0692
25314300	0.0621
25315200	0.0563
25316100	0.0522
25317000	0.0494
25317900	0.0476
25318800	0.0464
25319700	0.0453
25320600	0.0443
25321500	0.0436
25322400	0.0431
25323300	0.0428
25324200	0.0428
25325100	0.0429
25326000	0.0431
25326900	0.0432
25327800	0.0435
25328700	0.0440
25329600	0.0447
25330500	0.0461
25331400	0.0486
25332300	0.0534
25333200	0.0613
25334100	0.0725
25335000	0.0858
25335900	0.0996
25336800	0.1118
25337700	0.1212
25338600	0.1278
25339500	0.1322
25340400	0.1350
25341300	0.1365
25342200	0.1370
25343100	0.1370
25344000	0.1366
25344900	0.1362
25345800	0.1357
25346700	0.1350
25347600	0.1341
25348500	0.1330
25349400	0.1317
25350300	0.1307
25351200	0.1300
25352100	0.1299
25353000	0.1308
25353900	0.1329
25354800	0.1366
25355700	0.1418
25356600	0.1474
25357500	0.1520
25358400	0.1540
25359300	0.1524
25360200	0.1481
25361100	0.1424
25362000	0.1366
25362900	0.1317
25363800	0.1277
25364700	0.1241
25365600	0.1209
25366500	0.1175
25367400	0.1142
25368300	0.1111
25369200	0.1084
25370100	0.1063
25371000	0.1051
25371900	0.1049
25372800	0.1059
25373700	0.1085
25374600	0.1125
25375500	0.1177
25376400	0.1241
25377300	0.1317
25378200	0.1399
25379100	0.1483
25380000	0.1565
25380900	0.1640
25381800	0.1702
25382700	0.1743
25383600	0.1756
25384500	0.1736
25385400	0.1696
25386300	0.1648
25387200	0.1607
25388100	0.1581
25389000	0.1564
25389900	0.1546
25390800	0.1515
25391700	0.1464
25392600	0.1396
25393500	0.1314
25394400	0.1226
25395300	0.1134
25396200	0.1042
25397100	0.0951
25398000	0.0861
25398900	0.0777
25399800	0.0695
25400700	0.0623
25401600	0.0565
25402500	0.0524
25403400	0.0496
25404300	0.0478
25405200	0.0465
25406100	0.0454
25407000	0.0444
25407900	0.0437
25408800	0.0432
25409700	0.0429
25410600	0.0429
25411500	0.0430
25412400	0.0432
25413300	0.0433
25414200	0.0436
25415100	0.0441
25416000	0.0448
25416900	0.0462
25417800	0.0488
25418700	0.0536
25419600	0.0615
25420500	0.0728
25421400	0.0862
25422300	0.1000
25423200	0.1123
25424100	0.1216
25425000	0.1283
25425900	0.1327
25426800	0.1355
25427700	0.1370
25428600	0.1375
25429500	0.1375
25430400	0.1371
25431300	0.1367
25432200	0.1362
25433100	0.1355
25434000	0.1346
25434900	0.1335
25435800	0.1322
25436700	0.1312
25437600	0.1305
25438500	0.1304
25439400	0.1313
25440300	0.1334
25441200	0.1371
25442100	0.1424
25443000	0.1480
25443900	0.1526
25444800	0.1546
25445700	0.1530
25446600	0.1487
25447500	0.1430
25448400	0.1371
25449300	0.1322
25450200	0.1282
25451100	0.1246
25452000	0.1213
25452900	0.1179
25453800	0.1147
25454700	0.1116
25455600	0.1089
25456500	0.1068
25457400	0.1056
25458300	0.1054
25459200	0.1064
25460100	0.1090
25461000	0.1130
25461900	0.1181
25462800	0.1246
25463700	0.1322
25464600	0.1404
25465500	0.1489
25466400	0.1571
25467300	0.1647
25468200	0.1709
25469100	0.1750
25470000	0.1763
25470900	0.1743
25471800	0.1703
25472700	0.1655
25473600	0.1613
25474500	0.1587
25475400	0.1570
25476300	0.1552
25477200	0.1521
25478100	0.1470
25479000	0.1401
25479900	0.1319
25480800	0.1230
25481700	0.1139
25482600	0.1047
25483500	0.0955
25484400	0.0865
25485300	0.0780
25486200	0.0698
25487100	0.0626
25488000	0.0568
25488900	0.0526
25489800	0.0498
25490700	0.0480
25491600	0.0467
25492500	0.0456
25493400	0.0446
25494300	0.0439
25495200	0.0434
25496100	0.0431
25497000	0.0431
25497900	0.0432
25498800	0.0434
25499700	0.0435
25500600	0.0438
25501500	0.0443
25502400	0.0450
25503300	0.0464
25504200	0.0490
25505100	0.0538
25506000	0.0618
25506900	0.0731
25507800	0.0865
25508700	0.1004
25509600	0.1127
25510500	0.1221
25511400	0.1288
25512300	0.1333
25513200	0.1361
25514100	0.1376
25515000	0.1381
25515900	0.1381
25516800	0.1377
25517700	0.1373
25518600	0.1368
25519500	0.1361
25520400	0.1352
25521300	0.1341
25522200	0.1328
25523100	0.1318
25524000	0.1311
25524900	0.1310
25525800	0.1319
25526700	0.1340
25527600	0.1377
25528500	0.1430
25529400	0.1486
25530300	0.1532
25531200	0.1552
25532100	0.1536
25533000	0.1493
25533900	0.1436
25534800	0.1377
25535700	0.1328
25536600	0.1287
25537500	0.1251
25538400	0.1218
25539300	0.1184
25540200	0.1151
25541100	0.1120
25542000	0.1093
25542900	0.1072
25543800	0.1060
25544700	0.1058
25545600	0.1068
25546500	0.1094
25547400	0.1134
25548300	0.1186
25549200	0.1251
25550100	0.1328
25551000	0.1410
25551900	0.1495
25552800	0.1577
25553700	0.1653
25554600	0.1716
25555500	0.1757
25556400	0.1770
25557300	0.1750
25558200	0.1710
25559100	0.1661
25560000	0.1619
25560900	0.1593
25561800	0.1576
25562700	0.1558
25563600	0.1527
25564500	0.1476
25565400	0.1407
25566300	0.1325
25567200	0.1235
25568100	0.1143
25569000	0.1051
25569900	0.0959
25570800	0.0868
25571700	0.0807
25572600	0.0756
25573500	0.0712
25574400	0.0670
25575300	0.0627
25576200	0.0584
25577100	0.0545
25578000	0.0511
25578900	0.0487
25579800	0.0471
25580700	0.0460
25581600	0.0452
25582500	0.0447
25583400	0.0442
25584300	0.0438
25585200	0.0436
25586100	0.0434
25587000	0.0434
25587900	0.0434
25588800	0.0436
25589700	0.0439
25590600	0.0445
25591500	0.0457
25592400	0.0477
25593300	0.0508
25594200	0.0553
25595100	0.0611
25596000	0.0687
25596900	0.0780
25597800	0.0885
25598700	0.0993
25599600	0.1097
25600500	0.1192
25601400	0.1275
25602300	0.1347
25603200	0.1407
25604100	0.1457
25605000	0.1498
25605900	0.1534
25606800	0.1566
25607700	0.1600
25608600	0.1631
25609500	0.1660
25610400	0.1684
25611300	0.1703
25612200	0.1719
25613100	0.1737
25614000	0.1760
25614900	0.1789
25615800	0.1820
25616700	0.1843
25617600	0.1851
25618500	0.1839
25619400	0.1810
25620300	0.1770
25621200	0.1726
25622100	0.1683
25623000	0.1642
25623900	0.1603
25624800	0.1566
25625700	0.1533
25626600	0.1505
25627500	0.1482
25628400	0.1467
25629300	0.1460
25630200	0.1464
25631100	0.1477
25632000	0.1500
25632900	0.1533
25633800	0.1574
25634700	0.1626
25635600	0.1684
25636500	0.1749
25637400	0.1816
25638300	0.1880
25639200	0.1936
25640100	0.1978
25641000	0.2003
25641900	0.2007
25642800	0.1986
25643700	0.1937
25644600	0.1864
25645500	0.1778
25646400	0.1684
25647300	0.1590
25648200	0.1505
25649100	0.1439
25650000	0.1399
25650900	0.1392
25651800	0.1401
25652700	0.1404
25653600	0.1382
25654500	0.1320
25655400	0.1227
25656300	0.1122
25657200	0.1022
25658100	0.0944
25659000	0.0877
25659900	0.0821
25660800	0.0765
25661700	0.0709
25662600	0.0652
25663500	0.0599
25664400	0.0555
25665300	0.0518
25666200	0.0523
25667100	0.0495
25668000	0.0499
25668900	0.0479
25669800	0.0483
25670700	0.0467
25671600	0.0471
25672500	0.0460
25673400	0.0450
25674300	0.0443
25675200	0.0438
25676100	0.0436
25677000	0.0436
25677900	0.0437
25678800	0.0438
25679700	0.0438
25680600	0.0438
25681500	0.0437
25682400	0.0438
25683300	0.0440
25684200	0.0448
25685100	0.0465
25686000	0.0496
25686900	0.0545
25687800	0.0610
25688700	0.0695
25689600	0.0799
25690500	0.0921
25691400	0.1054
25692300	0.1193
25693200	0.1329
25694100	0.1457
25695000	0.1572
25695900	0.1671
25696800	0.1750
25697700	0.1807
25698600	0.1851
25699500	0.1890
25700400	0.1935
25701300	0.1991
25702200	0.2052
25703100	0.2107
25704000	0.2145
25704900	0.2158
25705800	0.2141
25706700	0.2092
25707600	0.2010
25708500	0.1896
25709400	0.1765
25710300	0.1634
25711200	0.1522
25712100	0.1443
25713000	0.1391
25713900	0.1353
25714800	0.1321
25715700	0.1285
25716600	0.1244
25717500	0.1203
25718400	0.1161
25719300	0.1122
25720200	0.1089
25721100	0.1067
25722000	0.1060
25722900	0.1071
25723800	0.1100
25724700	0.1144
25725600	0.1203
25726500	0.1274
25727400	0.1351
25728300	0.1430
25729200	0.1506
25730100	0.1572
25731000	0.1623
25731900	0.1654
25732800	0.1658
25733700	0.1632
25734600	0.1588
25735500	0.1538
25736400	0.1498
25737300	0.1475
25738200	0.1463
25739100	0.1451
25740000	0.1430
25740900	0.1390
25741800	0.1332
25742700	0.1260
25743600	0.1177
25744500	0.1088
25745400	0.0995
25746300	0.0902
25747200	0.0816
25748100	0.0789
25749000	0.0706
25749900	0.0633
25750800	0.0574
25751700	0.0533
25752600	0.0504
25753500	0.0486
25754400	0.0473
25755300	0.0462
25756200	0.0452
25757100	0.0444
25758000	0.0439
25758900	0.0436
25759800	0.0436
25760700	0.0437
25761600	0.0439
25762500	0.0440
25763400	0.0443
25764300	0.0449
25765200	0.0456
25766100	0.0470
25767000	0.0496
25767900	0.0545
25768800	0.0625
25769700	0.0740
25770600	0.0876
25771500	0.1016
25772400	0.1141
25773300	0.1236
25774200	0.1304
25775100	0.1349
25776000	0.1377
25776900	0.1392
25777800	0.1397
25778700	0.1397
25779600	0.1393
25780500	0.1389
25781400	0.1384
25782300	0.1377
25783200	0.1368
25784100	0.1357
25785000	0.1344
25785900	0.1333
25786800	0.1326
25787700	0.1325
25788600	0.1334
25789500	0.1356
25790400	0.1393
25791300	0.1447
25792200	0.1504
25793100	0.1551
25794000	0.1571
25794900	0.1555
25795800	0.1511
25796700	0.1453
25797600	0.1393
25798500	0.1344
25799400	0.1303
25800300	0.1266
25801200	0.1233
25802100	0.1198
25803000	0.1165
25803900	0.1133
25804800	0.1106
25805700	0.1085
25806600	0.1073
25807500	0.1071
25808400	0.1081
25809300	0.1107
25810200	0.1148
25811100	0.1200
25812000	0.1266
25812900	0.1344
25813800	0.1427
25814700	0.1513
25815600	0.1596
25816500	0.1673
25817400	0.1736
25818300	0.1778
25819200	0.1791
25820100	0.1771
25821000	0.1730
25821900	0.1681
25822800	0.1639
25823700	0.1612
25824600	0.1595
25825500	0.1577
25826400	0.1545
25827300	0.1494
25828200	0.1424
25829100	0.1340
25830000	0.1250
25830900	0.1157
25831800	0.1063
25832700	0.0970
25833600	0.0879
25834500	0.0793
25835400	0.0709
25836300	0.0636
25837200	0.0577
25838100	0.0535
25839000	0.0506
25839900	0.0488
25840800	0.0475
25841700	0.0464
25842600	0.0453
25843500	0.0446
25844400	0.0441
25845300	0.0438
25846200	0.0438
25847100	0.0439
25848000	0.0441
25848900	0.0442
25849800	0.0445
25850700	0.0450
25851600	0.0457
25852500	0.0472
25853400	0.0498
25854300	0.0547
25855200	0.0628
25856100	0.0743
25857000	0.0879
25857900	0.1020
25858800	0.1145
25859700	0.1241
25860600	0.1309
25861500	0.1354
25862400	0.1383
25863300	0.1398
25864200	0.1403
25865100	0.1403
25866000	0.1399
25866900	0.1395
25867800	0.1390
25868700	0.1383
25869600	0.1373
25870500	0.1362
25871400	0.1349
25872300	0.1339
25873200	0.1332
25874100	0.1331
25875000	0.1340
25875900	0.1361
25876800	0.1399
25877700	0.1453
25878600	0.1510
25879500	0.1557
25880400	0.1577
25881300	0.1561
25882200	0.1517
25883100	0.1459
25884000	0.1399
25884900	0.1349
25885800	0.1308
25886700	0.1271
25887600	0.1238
25888500	0.1203
25889400	0.1170
25890300	0.1138
25891200	0.1110
25892100	0.1089
25893000	0.1077
25893900	0.1075
25894800	0.1085
25895700	0.1112
25896600	0.1152
25897500	0.1205
25898400	0.1271
25899300	0.1349
25900200	0.1432
25901100	0.1519
25902000	0.1603
25902900	0.1680
25903800	0.1743
25904700	0.1785
25905600	0.1798
25906500	0.1778
25907400	0.1737
25908300	0.1688
25909200	0.1645
25910100	0.1619
25911000	0.1602
25911900	0.1583
25912800	0.1552
25913700	0.1500
25914600	0.1429
25915500	0.1346
25916400	0.1255
25917300	0.1161
25918200	0.1068
25919100	0.0974
25920000	0.0882
25920900	0.0796
25921800	0.0712
25922700	0.0638
25923600	0.0579
25924500	0.0537
25925400	0.0508
25926300	0.0490
25927200	0.0477
25928100	0.0465
25929000	0.0455
25929900	0.0448
25930800	0.0443
25931700	0.0440
25932600	0.0440
25933500	0.0441
25934400	0.0443
25935300	0.0444
25936200	0.0447
25937100	0.0452
25938000	0.0459
25938900	0.0474
25939800	0.0500
25940700	0.0549
25941600	0.0630
25942500	0.0746
25943400	0.0883
25944300	0.1024
25945200	0.1150
25946100	0.1246
25947000	0.1314
25947900	0.1359
25948800	0.1388
25949700	0.1403
25950600	0.1408
25951500	0.1408
25952400	0.1404
25953300	0.1400
25954200	0.1395
25955100	0.1388
25956000	0.1379
25956900	0.1368
25957800	0.1354
25958700	0.1344
25959600	0.1337
25960500	0.1336
25961400	0.1345
25962300	0.1367
25963200	0.1404
25964100	0.1459
25965000	0.1516
25965900	0.1563
25966800	0.1583
25967700	0.1567
25968600	0.1523
25969500	0.1465
25970400	0.1404
25971300	0.1354
25972200	0.1313
25973100	0.1277
25974000	0.1243
25974900	0.1208
25975800	0.1174
25976700	0.1143
25977600	0.1115
25978500	0.1093
25979400	0.1081
25980300	0.1079
25981200	0.1089
25982100	0.1116
25983000	0.1157
25983900	0.1210
25984800	0.1277
25985700	0.1354
25986600	0.1438
25987500	0.1525
25988400	0.1609
25989300	0.1687
25990200	0.1750
25991100	0.1792
25992000	0.1805
25992900	0.1785
25993800	0.1744
25994700	0.1695
25995600	0.1652
25996500	0.1625
25997400	0.1608
25998300	0.1590
25999200	0.1558
26000100	0.1506
26001000	0.1435
26001900	0.1351
26002800	0.1260
26003700	0.1166
26004600	0.1072
26005500	0.0978
26006400	0.0886
26007300	0.0799
26008200	0.0715
26009100	0.0641
26010000	0.0581
26010900	0.0539
26011800	0.0510
26012700	0.0492
26013600	0.0479
26014500	0.0467
26015400	0.0457
26016300	0.0450
26017200	0.0445
26018100	0.0442
26019000	0.0442
26019900	0.0443
26020800	0.0445
26021700	0.0446
26022600	0.0449
26023500	0.0454
26024400	0.0461
26025300	0.0475
26026200	0.0502
26027100	0.0551
26028000	0.0633
26028900	0.0749
26029800	0.0886
26030700	0.1028
26031600	0.1154
26032500	0.1251
26033400	0.1320
26034300	0.1365
26035200	0.1394
26036100	0.1409
26037000	0.1414
26037900	0.1414
26038800	0.1410
26039700	0.1406
26040600	0.1401
26041500	0.1394
26042400	0.1384
26043300	0.1373
26044200	0.1360
26045100	0.1349
26046000	0.1342
26046900	0.1341
26047800	0.1350
26048700	0.1372
26049600	0.1410
26050500	0.1464
26051400	0.1522
26052300	0.1569
26053200	0.1590
26054100	0.1573
26055000	0.1529
26055900	0.1471
26056800	0.1410
26057700	0.1360
26058600	0.1319
26059500	0.1282
26060400	0.1248
26061300	0.1213
26062200	0.1179
26063100	0.1147
26064000	0.1119
26064900	0.1098
26065800	0.1085
26066700	0.1083
26067600	0.1094
26068500	0.1120
26069400	0.1161
26070300	0.1215
26071200	0.1282
26072100	0.1360
26073000	0.1444
26073900	0.1531
26074800	0.1615
26075700	0.1693
26076600	0.1757
26077500	0.1799
26078400	0.1813
26079300	0.1792
26080200	0.1751
26081100	0.1702
26082000	0.1658
26082900	0.1632
26083800	0.1614
26084700	0.1596
26085600	0.1564
26086500	0.1512
26087400	0.1441
26088300	0.1357
26089200	0.1265
26090100	0.1171
26091000	0.1076
26091900	0.0982
26092800	0.0889
26093700	0.0802
26094600	0.0718
26095500	0.0643
26096400	0.0584
26097300	0.0541
26098200	0.0512
26099100	0.0494
26100000	0.0480
26100900	0.0469
26101800	0.0459
26102700	0.0452
26103600	0.0446
26104500	0.0443
26105400	0.0443
26106300	0.0444
26107200	0.0446
26108100	0.0447
26109000	0.0451
26109900	0.0456
26110800	0.0463
26111700	0.0477
26112600	0.0504
26113500	0.0554
26114400	0.0635
26115300	0.0752
26116200	0.0890
26117100	0.1032
26118000	0.1159
26118900	0.1256
26119800	0.1325
26120700	0.1370
26121600	0.1399
26122500	0.1415
26123400	0.1420
26124300	0.1420
26125200	0.1416
26126100	0.1411
26127000	0.1406
26127900	0.1399
26128800	0.1390
26129700	0.1378
26130600	0.1365
26131500	0.1355
26132400	0.1348
26133300	0.1346
26134200	0.1356
26135100	0.1377
26136000	0.1416
26136900	0.1470
26137800	0.1528
26138700	0.1575
26139600	0.1596
26140500	0.1580
26141400	0.1535
26142300	0.1476
26143200	0.1416
26144100	0.1365
26145000	0.1324
26145900	0.1287
26146800	0.1253
26147700	0.1218
26148600	0.1184
26149500	0.1152
26150400	0.1124
26151300	0.1102
26152200	0.1090
26153100	0.1088
26154000	0.1098
26154900	0.1125
26155800	0.1166
26156700	0.1220
26157600	0.1287
26158500	0.1365
26159400	0.1450
26160300	0.1537
26161200	0.1622
26162100	0.1700
26163000	0.1764
26163900	0.1806
26164800	0.1820
26165700	0.1799
26166600	0.1758
26167500	0.1708
26168400	0.1665
26169300	0.1638
26170200	0.1621
26171100	0.1602
26172000	0.1570
26172900	0.1518
26173800	0.1447
26174700	0.1362
26175600	0.1270
26176500	0.1175
26177400	0.1080
26178300	0.0986
26179200	0.0893
26180100	0.0967
26181000	0.0898
26181900	0.0840
26182800	0.0784
26183700	0.0726
26184600	0.0668
26185500	0.0614
26186400	0.0568
26187300	0.0535
26188200	0.0511
26189100	0.0495
26190000	0.0482
26190900	0.0471
26191800	0.0461
26192700	0.0453
26193600	0.0448
26194500	0.0446
26195400	0.0446
26196300	0.0447
26197200	0.0448
26198100	0.0448
26199000	0.0448
26199900	0.0447
26200800	0.0448
26201700	0.0450
26202600	0.0459
26203500	0.0476
26204400	0.0508
26205300	0.0558
26206200	0.0625
26207100	0.0712
26208000	0.0819
26208900	0.0943
26209800	0.1080
26210700	0.1221
26211600	0.1361
26212500	0.1493
26213400	0.1610
26214300	0.1711
26215200	0.1792
26216100	0.1851
26217000	0.1895
26217900	0.1936
26218800	0.1981
26219700	0.2039
26220600	0.2101
26221500	0.2158
26222400	0.2196
26223300	0.2210
26224200	0.2192
26225100	0.2143
26226000	0.2059
26226900	0.1942
26227800	0.1807
26228700	0.1674
26229600	0.1559
26230500	0.1478
26231400	0.1424
26232300	0.1386
26233200	0.1353
26234100	0.1316
26235000	0.1274
26235900	0.1232
26236800	0.1189
26237700	0.1149
26238600	0.1115
26239500	0.1093
26240400	0.1086
26241300	0.1097
26242200	0.1126
26243100	0.1172
26244000	0.1232
26244900	0.1304
26245800	0.1384
26246700	0.1465
26247600	0.1542
26248500	0.1610
26249400	0.1662
26250300	0.1693
26251200	0.1698
26252100	0.1672
26253000	0.1626
26253900	0.1575
26254800	0.1534
26255700	0.1510
26256600	0.1498
26257500	0.1486
26258400	0.1465
26259300	0.1423
26260200	0.1364
26261100	0.1291
26262000	0.1206
26262900	0.1114
26263800	0.1019
26264700	0.0923
26265600	0.0835
26266500	0.0909
26267400	0.0843
26268300	0.0779
26269200	0.0718
26270100	0.0659
26271000	0.0605
26271900	0.0557
26272800	0.0519
26273700	0.0492
26274600	0.0473
26275500	0.0459
26276400	0.0450
26277300	0.0441
26278200	0.0431
26279100	0.0423
26280000	0.0416
26280900	0.0408
26281800	0.0403
26282700	0.0400
26283600	0.0398
26284500	0.0398
26285400	0.0399
26286300	0.0402
26287200	0.0406
26288100	0.0413
26289000	0.0420
26289900	0.0429
26290800	0.0441
26291700	0.0457
26292600	0.0484
26293500	0.0531
26294400	0.0606
26295300	0.0713
26296200	0.0845
26297100	0.0989
26298000	0.1133
26298900	0.1267
26299800	0.1389
26300700	0.1501
26301600	0.1600
26302500	0.1690
26303400	0.1772
26304300	0.1850
26305200	0.1929
26306100	0.2009
26307000	0.2085
26307900	0.2147
26308800	0.2189
26309700	0.2201
26310600	0.2184
26311500	0.2140
26312400	0.2067
26313300	0.1970
26314200	0.1857
26315100	0.1739
26316000	0.1626
26316900	0.1528
26317800	0.1443
26318700	0.1373
26319600	0.1315
26320500	0.1268
26321400	0.1227
26322300	0.1193
26323200	0.1159
26324100	0.1125
26325000	0.1101
26325900	0.1093
26326800	0.1116
26327700	0.1173
26328600	0.1256
26329500	0.1351
26330400	0.1444
26331300	0.1526
26332200	0.1595
26333100	0.1660
26334000	0.1721
26334900	0.1782
26335800	0.1833
26336700	0.1861
26337600	0.1851
26338500	0.1797
26339400	0.1712
26340300	0.1617
26341200	0.1531
26342100	0.1469
26343000	0.1426
26343900	0.1389
26344800	0.1349
26345700	0.1297
26346600	0.1232
26347500	0.1160
26348400	0.1081
26349300	0.1000
26350200	0.0919
26351100	0.0839
26352000	0.0761
26352900	0.0705
26353800	0.0634
26354700	0.0573
26355600	0.0521
26356500	0.0482
26357400	0.0455
26358300	0.0437
26359200	0.0426
26360100	0.0418
26361000	0.0413
26361900	0.0411
26362800	0.0408
26363700	0.0405
26364600	0.0403
26365500	0.0400
26366400	0.0400
26367300	0.0401
26368200	0.0405
26369100	0.0410
26370000	0.0417
26370900	0.0427
26371800	0.0450
26372700	0.0498
26373600	0.0582
26374500	0.0709
26375400	0.0864
26376300	0.1022
26377200	0.1163
26378100	0.1269
26379000	0.1341
26379900	0.1384
26380800	0.1406
26381700	0.1413
26382600	0.1406
26383500	0.1389
26384400	0.1364
26385300	0.1332
26386200	0.1300
26387100	0.1268
26388000	0.1242
26388900	0.1224
26389800	0.1212
26390700	0.1207
26391600	0.1207
26392500	0.1211
26393400	0.1221
26394300	0.1238
26395200	0.1268
26396100	0.1308
26397000	0.1352
26397900	0.1388
26398800	0.1406
26399700	0.1400
26400600	0.1374
26401500	0.1335
26402400	0.1294
26403300	0.1254
26404200	0.1219
26405100	0.1186
26406000	0.1155
26406900	0.1126
26407800	0.1101
26408700	0.1080
26409600	0.1068
26410500	0.1066
26411400	0.1077
26412300	0.1102
26413200	0.1147
26414100	0.1210
26415000	0.1291
26415900	0.1383
26416800	0.1485
26417700	0.1590
26418600	0.1692
26419500	0.1786
26420400	0.1866
26421300	0.1927
26422200	0.1963
26423100	0.1971
26424000	0.1945
26424900	0.1885
26425800	0.1802
26426700	0.1710
26427600	0.1623
26428500	0.1553
26429400	0.1496
26430300	0.1444
26431200	0.1390
26432100	0.1327
26433000	0.1257
26433900	0.1182
26434800	0.1103
26435700	0.1022
26436600	0.0941
26437500	0.0861
26438400	0.0781
26439300	0.0708
26440200	0.0637
26441100	0.0575
26442000	0.0523
26442900	0.0484
26443800	0.0457
26444700	0.0439
26445600	0.0427
26446500	0.0420
26447400	0.0415
26448300	0.0413
26449200	0.0410
26450100	0.0406
26451000	0.0404
26451900	0.0401
26452800	0.0401
26453700	0.0402
26454600	0.0406
26455500	0.0412
26456400	0.0419
26457300	0.0428
26458200	0.0451
26459100	0.0500
26460000	0.0584
26460900	0.0712
26461800	0.0867
26462700	0.1026
26463600	0.1168
26464500	0.1274
26465400	0.1346
26466300	0.1390
26467200	0.1412
26468100	0.1418
26469000	0.1412
26469900	0.1394
26470800	0.1369
26471700	0.1338
26472600	0.1305
26473500	0.1273
26474400	0.1246
26475300	0.1229
26476200	0.1217
26477100	0.1212
26478000	0.1212
26478900	0.1216
26479800	0.1225
26480700	0.1243
26481600	0.1273
26482500	0.1313
26483400	0.1357
26484300	0.1393
26485200	0.1412
26486100	0.1406
26487000	0.1379
26487900	0.1341
26488800	0.1299
26489700	0.1259
26490600	0.1223
26491500	0.1191
26492400	0.1159
26493300	0.1130
26494200	0.1105
26495100	0.1084
26496000	0.1073
26496900	0.1070
26497800	0.1081
26498700	0.1106
26499600	0.1151
26500500	0.1215
26501400	0.1296
26502300	0.1389
26503200	0.1490
26504100	0.1596
26505000	0.1699
26505900	0.1793
26506800	0.1874
26507700	0.1935
26508600	0.1971
26509500	0.1979
26510400	0.1952
26511300	0.1893
26512200	0.1809
26513100	0.1717
26514000	0.1630
26514900	0.1560
26515800	0.1502
26516700	0.1450
26517600	0.1395
26518500	0.1332
26519400	0.1262
26520300	0.1187
26521200	0.1107
26522100	0.1026
26523000	0.0945
26523900	0.0864
26524800	0.0785
26525700	0.0711
26526600	0.0639
26527500	0.0577
26528400	0.0525
26529300	0.0486
26530200	0.0458
26531100	0.0441
26532000	0.0429
26532900	0.0422
